NOME,Ano,IAA,IEG,IPS,IDA,IPP,IPV,IAN,INDE
ALUNO-25,2022,7.50002,8.346320346,7.5,9.1,3.125,8.249995,10,7.951765069
ALUNO-26,2022,9.00002,8.721340388,7.5,9.166666667,5.9375,7.083335,5,7.738020411
ALUNO-27,2022,9.00002,6.493506494,7.5,4.583333333,5.625,7.11111,5,6.350091965
ALUNO-28,2022,,,,,,,,
ALUNO-29,2022,0,4.83229638,7.5,5.777777778,6.71875,5.7083325,2.5,4.935556332
ALUNO-30,2022,10.00002,9.00516341,7.5,9.1,5.625,8.250005,5,8.083535682
ALUNO-31,2022,6.91668,7.317867318,7.5,7.466666667,5.3125,6.666665,10,7.263157797
ALUNO-32,2022,7.91667,8.333333333,7.5,4,7.34375,7.75,5,6.792708667
ALUNO-33,2022,,,,,,,,
ALUNO-34,2022,7.5,7.056167618,7.5,6.111111111,7.5,6.41666,5,6.666787746
ALUNO-35,2022,,,,,,,,
ALUNO-36,2022,5.83333,8.074712644,6.25,5.877777778,7.96875,7.7916675,5,6.854039584
ALUNO-37,2022,8.50002,9.041585445,7.5,7.333333333,6.25,7.77778,5,7.555541756
ALUNO-38,2022,9.16668,6.72172619,6.25,5.666666667,7.34375,7.20833,5,6.695387571
ALUNO-39,2022,,,,,,,,
ALUNO-40,2022,,,,,,,,
ALUNO-41,2022,,,,,,,,
ALUNO-42,2022,9.00002,3.148809524,7.5,2.5,0,2.50001,10,4.279765905
ALUNO-43,2022,,,,,,,,
ALUNO-44,2022,,,,,,,,
ALUNO-45,2022,7.91668,9.166666667,6.25,5,6.25,6.777773333,5,6.730556
ALUNO-46,2022,8.50002,9.08245614,7.5,5,6.041666667,6.888883333,10,7.398436561
ALUNO-47,2022,8.50002,10,7.5,7.416666667,6.25,7.222223333,5,7.65278
ALUNO-48,2022,5.41667,3.803571429,6.25,0,5.625,4.625,5,3.914881286
ALUNO-49,2022,9.50002,10,7.5,8.166666667,6.5625,9.250005,5,8.339586333
ALUNO-50,2022,0,4.630580098,7.5,3.055555556,5.625,5.5833325,10,4.966393631
ALUNO-51,2022,9.00002,9.203448276,7.5,5.083333333,5.625,6.91666,5,6.953190322
ALUNO-52,2022,,,,,,,,
ALUNO-53,2022,,,,,,,,
ALUNO-54,2022,,,,,,,,
ALUNO-55,2022,,,,,,,,
ALUNO-56,2022,0,3.597794118,5,0.444444444,3.28125,4.500003333,5,3.036573379
ALUNO-57,2022,,,,,,,,
ALUNO-58,2022,7.91667,7.991071429,7.5,6.888888889,8.125,7.374995,5,7.305158063
ALUNO-59,2022,,,,,,,,
ALUNO-60,2022,8.33334,4.129901961,5.625,4.044444444,7.96875,7.277773333,5,5.783132948
ALUNO-61,2022,10.00002,7.787878788,7.5,2.5,6.25,7.38889,5,6.410355758
ALUNO-62,2022,,,,,,,,
ALUNO-63,2022,9.50002,8.544103314,5.625,5.083333333,5.625,6.91666,5,6.683821329
ALUNO-64,2022,8.75001,3.611111111,7.5,2.833333333,4.84375,3.8333325,5,4.664931389
ALUNO-65,2022,10.00002,9.555555556,5.625,8.166666667,6.25,8.777783333,5,7.987503111
ALUNO-66,2022,6.66667,5.784722222,7.5,7.777777778,7.34375,6.5416625,10,7.1718745
ALUNO-67,2022,9.00002,7.882205514,5,5.583333333,5.9375,7.916665,5,6.770192769
ALUNO-68,2022,,,,,,,,
ALUNO-69,2022,10.00002,7.545642763,7.5,7.883333333,5.625,8.5,5,7.598297219
ALUNO-70,2022,10.00002,8.833333333,7.5,6.5,6.666666667,8.61111,10,8.205557333
ALUNO-71,2022,,,,,,,,
ALUNO-72,2022,7.50002,8.602540835,8.125,8.833333333,5.625,8.083335,5,7.728843834
ALUNO-73,2022,8.33334,6.992521368,7.5,6.5,6.71875,6.2916575,5,6.712044774
ALUNO-74,2022,7.91667,6.25,6.875,6.111111111,7.5,7.4166675,5,6.684722722
ALUNO-75,2022,10.00002,9.660714286,9.375,8.5,9.21875,9.75001,10,9.441521857
ALUNO-76,2022,10.00002,9.419753086,7.5,7.166666667,5.833333333,8.27778,10,8.306175284
ALUNO-77,2022,10.00002,8.237472767,8.75,8.333333333,5.625,8.25,5,7.90166322
ALUNO-78,2022,6.91668,9.48025987,7.5,7.666666667,6.666666667,7.833336667,5,7.604387307
ALUNO-79,2022,9.58335,7.463924964,7.5,3.666666667,7.34375,7.20833,10,7.110494326
ALUNO-80,2022,6.83334,9.296296296,5.625,4.25,6.25,7.5,5,6.580093259
ALUNO-81,2022,8.33334,7.402950311,8.125,6.655555556,7.5,8.833336667,5,7.474202507
ALUNO-82,2022,,,,,,,,
ALUNO-83,2022,7.91667,7.819047619,7.5,6.8,6.875,7.750005,5,7.202977524
ALUNO-84,2022,9.00002,8.838383838,7.5,6.25,6.458333333,8.444446667,5,7.502401434
ALUNO-85,2022,9.50002,9.743589744,5,7.583333333,5.625,8.833335,5,7.744553615
ALUNO-86,2022,,,,,,,,
ALUNO-87,2022,9.16668,5.652169522,5.625,6.566666667,7.96875,7.1250025,5,6.644810738
ALUNO-88,2022,9.58335,9.117933723,5.625,6.877777778,8.90625,9.0833375,10,8.4272698
ALUNO-89,2022,,,,,,,,
ALUNO-90,2022,5.83332,3.004807692,7.5,3.555555556,6.71875,6.888886667,5,5.195056983
ALUNO-91,2022,8.50002,7.918575677,7.5,7.916666667,6.458333333,7.500003333,5,7.412884469
ALUNO-92,2022,9.50002,9.264507422,7.5,5.416666667,5.625,7.66666,5,7.232068818
ALUNO-93,2022,,,,,,,,
ALUNO-94,2022,,,,,,,,
ALUNO-95,2022,,,,,,,,
ALUNO-96,2022,,,,,,,,
ALUNO-97,2022,7.91667,8.467105263,7.5,7,7.5,5.58333,10,7.501754053
ALUNO-98,2022,7.91667,8.520833333,7.5,7.055555556,7.8125,7.2916625,5,7.396527278
ALUNO-99,2022,8.75001,10,7.5,7.25,7.5,7.2916625,5,7.7833335
ALUNO-100,2022,9.00002,8.475473802,5,1.666666667,6.25,7.444443333,5,6.04231876
ALUNO-101,2022,7.08333,7.854166667,6.25,6.622222222,7.65625,7.416665,10,7.477568778
ALUNO-102,2022,7.33334,8.941798942,7.5,7.666666667,6.041666667,7.833333333,5,7.475860455
ALUNO-103,2022,9.50002,8.903448276,5.625,6,5.625,7.749995,5,7.105690655
ALUNO-104,2022,10.00002,9.392712551,7.5,7.25,5.625,8.58333,10,8.35771051
ALUNO-105,2022,,,,,,,,
ALUNO-106,2022,,,,,,,,
ALUNO-107,2022,7.91668,4.952380952,7.5,4,5.625,8.083335,5,6.01131119
ALUNO-108,2022,9.00002,8.56561086,7.5,8.416666667,5.625,7.666665,5,7.642290505
ALUNO-109,2022,,,,,,,,
ALUNO-110,2022,10.00002,6.590752243,8.125,5.5,5.625,8.166665,10,7.426485449
ALUNO-111,2022,,,,,,,,
ALUNO-112,2022,,,,,,,,
ALUNO-113,2022,9.16668,6.253787879,5.625,5.166666667,5.625,5.4166575,10,6.409090409
ALUNO-114,2022,9.50002,7.748129064,7.5,8.766666667,5.3125,7.25,5,7.484211146
ALUNO-115,2022,,,,,,,,
ALUNO-116,2022,10.00002,9.333333333,7.5,5.75,6.25,7.61111,10,7.913890667
ALUNO-117,2022,,,,,,,,
ALUNO-118,2022,10.00002,8.388888889,7.5,9.416666667,6.5625,9.33334,5,8.334031111
ALUNO-119,2022,9.16668,8.635443504,6.25,8.888888889,7.34375,7.249995,10,8.230908479
ALUNO-120,2022,,,,,,,,
ALUNO-121,2022,8.00002,8.466810967,7.5,2.5,6.458333333,6.777773333,5,6.244752193
ALUNO-122,2022,9.00002,10,7.5,8,6.041666667,7.05555,10,8.265278667
ALUNO-123,2022,9.50002,6.818181818,7.5,6,6.666666667,8.444446667,10,7.619194364
ALUNO-124,2022,9.00002,8.033910534,7.5,5.166666667,5.416666667,6.888886667,10,7.20956144
ALUNO-125,2022,,,,,,,,
ALUNO-126,2022,9.00002,8.4682861,7.5,7.333333333,4.0625,7.5,5,7.216575887
ALUNO-127,2022,10.00002,7.932900433,7.5,5.5,5.625,6.83333,5,6.865748087
ALUNO-128,2022,9.00002,9.458874459,5.625,6.083333333,5,7.166665,5,7.004276558
ALUNO-129,2022,9.00002,6.793942772,5.625,8.083333333,6.875,7.888893333,5,7.203235888
ALUNO-130,2022,9.50002,7.489177489,8.125,9.266666667,5.625,7.91667,10,8.259504831
ALUNO-131,2022,7.91667,8.75,4.375,6.75,7.03125,6.95833,10,7.423958
ALUNO-132,2022,,,,,,,,
ALUNO-133,2022,8.00002,9.116541353,6.875,7.166666667,5.3125,7.583335,5,7.292060604
ALUNO-134,2022,10.00002,9.153439153,5.625,5.75,7.1875,6.624995,5,7.086938831
ALUNO-135,2022,9.00002,4.751082251,5,2.416666667,5.625,6.833326667,5,5.262717117
ALUNO-136,2022,,,,,,,,
ALUNO-137,2022,,,,,,,,
ALUNO-138,2022,10.00002,9.552042161,7.5,9.65,5.625,9,5,8.452910432
ALUNO-139,2022,,,,,,,,
ALUNO-140,2022,9.50002,7.218567251,5.625,7.25,5.625,7.416665,5,6.95204845
ALUNO-141,2022,9.58335,8.068181818,7.5,5.166666667,7.5,6.16666,10,7.338636697
ALUNO-142,2022,10.00002,8.989820566,7.5,7.777777778,7.96875,8.41667,5,8.083730669
ALUNO-143,2022,8.75001,6.444493007,5,5.111111111,7.03125,7.208335,5,6.330913824
ALUNO-144,2022,8.33334,9.157037815,7.5,7.888888889,8.125,8.208335,5,7.946686341
ALUNO-145,2022,,,,,,,,
ALUNO-146,2022,,,,,,,,
ALUNO-147,2022,,,,,,,,
ALUNO-148,2022,9.50002,9.351851852,7.5,6.5,6.041666667,8.222223333,5,7.618983704
ALUNO-149,2022,,,,,,,,
ALUNO-150,2022,10.00002,9.717813051,5,9,6.875,8.94445,5,8.21995461
ALUNO-151,2022,8.33334,8.436240842,6.875,7.9,8.125,8.125,10,8.225582168
ALUNO-152,2022,8.75001,7.806870995,5,7.644444444,7.03125,7.2499975,10,7.618388588
ALUNO-153,2022,10.00002,9.097222222,8.125,8.7,8.75,9.2916725,10,9.105280944
ALUNO-154,2022,3.49998,3.797498797,7.5,3.75,6.25,5.999996667,5,4.934497093
ALUNO-155,2022,,,,,,,,
ALUNO-156,2022,7.91667,8.159632035,5,6.6,7.5,7.7083325,10,7.535259907
ALUNO-157,2022,,,,,,,,
ALUNO-158,2022,8.33334,4.747740005,5,4.111111111,7.1875,6.49999,5,5.623852223
ALUNO-159,2022,9.00002,8.966049383,5.625,7.25,5.625,8.583335,5,7.484878877
ALUNO-160,2022,,,,,,,,
ALUNO-161,2022,,,,,,,,
ALUNO-162,2022,,,,,,,,
ALUNO-163,2022,,,,,,,,
ALUNO-164,2022,8.50002,7.304131054,7.5,5.75,6.041666667,7.61111,5,6.837216877
ALUNO-165,2022,8.50002,9.848484848,8.125,8.416666667,6.875,8.388893333,5,8.18081097
ALUNO-166,2022,9.50002,9.03988604,4.375,4.75,5.625,7.16666,5,6.641311208
ALUNO-167,2022,8.50002,8.825396825,7.5,2.75,6.041666667,7.33333,10,6.985914032
ALUNO-168,2022,9.00002,6.00280112,6.25,6.133333333,6.041666667,6.888883333,5,6.434172224
ALUNO-169,2022,9.50002,8.945512821,5,6.916666667,5.625,7.999995,5,7.284936897
ALUNO-170,2022,7.50002,8.959435626,7.5,8.25,6.041666667,7.38889,5,7.523833792
ALUNO-171,2022,7.91667,8.255555556,7.5,7.633333333,7.1875,6.83333,5,7.304860778
ALUNO-172,2022,6.41668,8.32010582,5,5.75,5.625,6.94444,5,6.407077164
ALUNO-173,2022,,,,,,,,
ALUNO-174,2022,,,,,,,,
ALUNO-175,2022,8.33334,7.676334423,7.5,6.111111111,7.5,7.249995,10,7.540822107
ALUNO-176,2022,6.66666,7.391025641,5,2.888888889,5.15625,4.2916725,5,5.096608406
ALUNO-177,2022,9.50002,8.964102564,7.5,8.783333333,5.625,7.33333,10,8.278655179
ALUNO-178,2022,8.50002,9.547511312,7.5,3.416666667,5.625,7.249995,10,7.205336596
ALUNO-179,2022,6.83334,8.699494949,7.5,9.5,6.875,7.11111,5,7.68295499
ALUNO-180,2022,9.00002,7.916666667,6.25,3.5,5.3125,6.000005,5,6.039586333
ALUNO-181,2022,9.00002,9.105915871,7.5,8.083333333,6.5625,8.333335,5,7.910768841
ALUNO-182,2022,9.50002,6.518218623,6.875,6,4.6875,7.41666,10,7.093227725
ALUNO-183,2022,,,,,,,,
ALUNO-184,2022,,,,,,,,
ALUNO-185,2022,8.50002,8.243546577,8.125,8.8,5.625,7.41667,5,7.617045315
ALUNO-186,2022,,,,,,,,
ALUNO-187,2022,,,,,,,,
ALUNO-188,2022,,,,,,,,
ALUNO-189,2022,,,,,,,,
ALUNO-190,2022,,,,,,,,
ALUNO-191,2022,9.50002,8.722222222,5,6.5,4.375,6.388893333,5,6.709725111
ALUNO-192,2022,8.50002,8.103174603,7.5,5,6.458333333,6.777773333,5,6.722024921
ALUNO-193,2022,8.75001,9.038690476,5.625,5.566666667,7.65625,7.7499975,5,7.174196929
ALUNO-194,2022,,,,,,,,
ALUNO-195,2022,7.50002,8.046833065,7.5,4.833333333,6.25,7.722223333,5,6.745479946
ALUNO-196,2022,9.16668,8.535551619,5.625,7.055555556,7.65625,6.95833,5,7.254680435
ALUNO-197,2022,10.00002,8.751352814,5.625,7.688888889,8.125,8.4583375,10,8.354717841
ALUNO-198,2022,,,,,,,,
ALUNO-199,2022,,,,,,,,
ALUNO-200,2022,7.91667,7.101795264,7.5,5.611111111,7.65625,7.625,5,6.874873275
ALUNO-201,2022,8.33334,6.047619048,7.5,4.033333333,7.5,7.944443333,5,6.438413143
ALUNO-202,2022,,,,,,,,
ALUNO-203,2022,9.50002,9,6.875,5.5,6.25,5.833336667,10,7.329169333
ALUNO-204,2022,8.00002,7.444444444,7.5,4.5,6.25,7.555556667,5,6.575002222
ALUNO-205,2022,8.50002,8.262108262,7.5,9.166666667,5.625,7.583335,5,7.664923986
ALUNO-206,2022,,,,,,,,
ALUNO-207,2022,0,3.724695192,7.5,3.722222222,6.40625,5.9583275,5,4.571673983
ALUNO-208,2022,,,,,,,,
ALUNO-209,2022,,,,,,,,
ALUNO-210,2022,,,,,,,,
ALUNO-211,2022,9.00002,8.935626102,7.5,8.416666667,6.25,8.055556667,5,7.856571887
ALUNO-212,2022,9.50002,8.94414129,4.375,6.766666667,2.8125,5.166655,5,6.344244591
ALUNO-213,2022,,,,,,,,
ALUNO-214,2022,9.50002,8.832425892,5.625,4.75,3.333333333,6.777773333,5,6.417875178
ALUNO-215,2022,,,,,,,,
ALUNO-216,2022,,,,,,,,
ALUNO-217,2022,6.91668,9.87654321,7.5,8.133333333,6.666666667,8.888893333,10,8.488088642
ALUNO-218,2022,9.50002,9.031578947,7.5,6.916666667,6.5625,9.083335,10,8.362568123
ALUNO-219,2022,10.00002,5.296296296,7.5,2.666666667,6.458333333,6.611106667,5,5.810649259
ALUNO-220,2022,9.50002,9.326599327,7.5,3.75,5.833333333,6.166663333,5,6.631987865
ALUNO-221,2022,8.75001,3.613701373,7.5,2.666666667,6.09375,4.7083275,5,4.932115108
ALUNO-222,2022,,,,,,,,
ALUNO-223,2022,,,,,,,,
ALUNO-224,2022,9.50002,8.607226107,7.5,3.333333333,5.625,7.277773333,5,6.606168555
ALUNO-225,2022,9.16668,7.085185036,5,7.388888889,8.125,6.6666675,5,6.957316285
ALUNO-226,2022,,,,,,,,
ALUNO-227,2022,,,,,,,,
ALUNO-228,2022,10.00002,4.87037037,6.875,1.5,5.625,6.44444,5,5.312964074
ALUNO-229,2022,8.00002,5.108974359,5,8,4.375,5.83333,5,6.025962872
ALUNO-230,2022,,,,,,,,
ALUNO-231,2022,,,,,,,,
ALUNO-232,2022,8.33334,8.191793022,8.125,6.688888889,8.4375,8.55556,5,7.676832382
ALUNO-233,2022,9.50002,7.287179487,7.5,6.6,5,7.916665,10,7.560770897
ALUNO-234,2022,9.50002,8.697435897,6.25,9.033333333,5,7.5,10,8.121155846
ALUNO-235,2022,6.66666,7.725859161,6.875,5.677777778,6.875,5.9999925,10,6.922391888
ALUNO-236,2022,8.50002,8.958078958,7.5,8.766666667,5.625,7.5,10,8.207451125
ALUNO-237,2022,9.00002,7.230347674,7.5,4,6.041666667,8.111106667,5,6.622459535
ALUNO-238,2022,,,,,,,,
ALUNO-239,2022,8.50002,7.462962963,5.625,6.75,4.375,5.583325,5,6.309259593
ALUNO-240,2022,,,,,,,,
ALUNO-241,2022,7.91668,4.405425492,5,2.5,4.166666667,4.83333,5,4.556085765
ALUNO-242,2022,9.00002,8.325901152,6.875,3.333333333,6.458333333,6.944443333,5,6.454070897
ALUNO-243,2022,,,,,,,,
ALUNO-244,2022,9.50002,8.944444444,7.5,8.283333333,5.3125,7.333335,10,8.143474556
ALUNO-245,2022,8.50002,5.765669516,7.5,3.8,0,6.16666,5,5.246467903
ALUNO-246,2022,9.00002,7.473232323,6.875,5.25,6.041666667,7.5,5,6.736315131
ALUNO-247,2022,10.00002,7.888471178,6.875,4.166666667,4.6875,6.16666,5,6.300611569
ALUNO-248,2022,9.00002,9.428571429,7.5,7.5,6.25,7.5,5,7.660716286
ALUNO-249,2022,,,,,,,,
ALUNO-250,2022,10.00002,9.087179487,6.25,9.25,4.6875,8,10,8.361187897
ALUNO-251,2022,8.00002,7.90684624,7.5,7.833333333,6.25,8.444446667,10,8.011927248
ALUNO-252,2022,9.00002,9.285714286,7.5,8.666666667,5.3125,7.416665,5,7.75506119
ALUNO-253,2022,9.50002,10,6.875,6,5.625,7.58333,5,7.416668
ALUNO-254,2022,9.50002,9.649122807,7.5,5.416666667,5.625,7.499995,10,7.775658895
ALUNO-255,2022,10.00002,9.060606061,7.5,8.366666667,5.625,8,10,8.397956545
ALUNO-256,2022,7.41668,9.583333333,7.5,7.5,6.25,7.33333,10,8.000000667
ALUNO-257,2022,9.50002,8.585858586,7.5,8.5,6.458333333,6.611106667,5,7.585228384
ALUNO-258,2022,7.91668,5.721820892,4.375,5.666666667,5,6.416655,5,5.790196512
ALUNO-259,2022,,,,,,,,
ALUNO-260,2022,9.00002,8.607340372,7.5,7.5,6.25,7.833335,5,7.563137074
ALUNO-261,2022,,,,,,,,
ALUNO-262,2022,8.75001,5.245783628,6.25,6.844444444,7.8125,6.777773333,10,7.054851281
ALUNO-263,2022,0,7.947303922,5.625,5.577777778,8.125,7.555553333,10,6.591127007
ALUNO-264,2022,10.00002,6.773809524,7.5,6.75,6.25,7.27778,5,7.035319905
ALUNO-265,2022,,,,,,,,
ALUNO-266,2022,9.00002,8.135297676,5.625,7,6.666666667,8.38889,10,7.834006202
ALUNO-267,2022,9.16668,9.724637681,5.625,7.866666667,7.34375,7.8333325,5,7.79847037
ALUNO-268,2022,9.00002,10,6.875,7.25,5.625,9.5,5,8.000002
ALUNO-269,2022,,,,,,,,
ALUNO-270,2022,,,,,,,,
ALUNO-271,2022,,,,,,,,
ALUNO-272,2022,9.00002,10,5,6,6.25,7.5,10,7.725002
ALUNO-273,2022,8.50002,6.777777778,7.5,5.666666667,5.833333333,7.555556667,5,6.683335556
ALUNO-274,2022,,,,,,,,
ALUNO-275,2022,8.33334,6.102272727,6.25,3.966666667,7.34375,6.8333275,5,6.073162379
ALUNO-276,2022,8.50002,8.953418028,8.125,8.25,5,8,5,7.703185606
ALUNO-277,2022,8.00002,8.626811594,6.875,8.25,6.041666667,7.944443333,2.5,7.305919652
ALUNO-278,2022,,,,,,,,
ALUNO-279,2022,7.5,7.024703557,5,4.055555556,6.5625,5.888883333,5,5.800078489
ALUNO-280,2022,,,,,,,,
ALUNO-281,2022,9.00002,8.87962963,7.5,6.75,6.041666667,7.72222,5,7.424538593
ALUNO-282,2022,9.16668,7.861413043,6.875,8.644444444,8.59375,9.111116667,5,8.086937831
ALUNO-283,2022,8.33334,8.313618926,8.75,6.888888889,7.96875,9.666673333,5,7.97904523
ALUNO-284,2022,,,,,,,,
ALUNO-285,2022,,,,,,,,
ALUNO-286,2022,,,,,,,,
ALUNO-287,2022,,,,,,,,
ALUNO-288,2022,7.91667,8.724699557,7.5,7.333333333,8.125,7.708335,10,8.107440578
ALUNO-289,2022,8.50002,8.015873016,6.875,7.333333333,6.041666667,7.388886667,5,7.18928727
ALUNO-290,2022,9.00002,8.118686869,7.5,4.5,6.458333333,6.777773333,10,7.175127374
ALUNO-291,2022,10.00002,10,6.875,2,6.458333333,7.055553333,5,6.644446
ALUNO-292,2022,9.58335,8.75,10,7.966666667,8.75,10.00001,5,8.676670333
ALUNO-293,2022,7.08333,2.682539683,5,0.722222222,5.3125,4.6250025,5,3.845535881
ALUNO-294,2022,10.00002,9.342383107,5.625,8,5,8.66667,10,8.264312621
ALUNO-295,2022,9.00002,8.166666667,7.5,6.5,6.041666667,7.666666667,10,7.720835333
ALUNO-296,2022,10.00002,6.99023199,7.5,5.25,6.25,7.499996667,5,6.823047731
ALUNO-297,2022,,,,,,,,
ALUNO-298,2022,9.00002,8.505291005,5,4.25,4.375,4.500005,2.5,5.538561201
ALUNO-299,2022,,,,,,,,
ALUNO-300,2022,,,,,,,,
ALUNO-301,2022,9.00002,7.91967292,7.5,8,6.875,8.333336667,10,8.188103917
ALUNO-302,2022,10.00002,8.271221532,7.5,7.033333333,5.625,7.5,10,7.873412973
ALUNO-303,2022,,,,,,,,
ALUNO-304,2022,10.00002,7.403337403,7.5,6.266666667,5.9375,9.41667,5,7.461086814
ALUNO-305,2022,7.91668,8.301236045,6.25,5.944444444,7.34375,7.0833275,5,6.916844598
ALUNO-306,2022,,,,,,,,
ALUNO-307,2022,5.41667,5.364583333,5,5.333333333,7.1875,5.999993333,10,6.099999
ALUNO-308,2022,10.00002,8.988603989,7.5,9.516666667,5.625,8.41667,5,8.196890131
ALUNO-309,2022,,,,,,,,
ALUNO-310,2022,,,,,,,,
ALUNO-311,2022,8.50002,8.518518519,8.125,8.816666667,5,6.75,5,7.479539037
ALUNO-312,2022,7.08333,8.19047619,5,6.777777778,7.34375,6.70833,10,7.278024794
ALUNO-313,2022,9.50002,8.743961353,5,6.833333333,5.416666667,7.333333333,5,7.073794271
ALUNO-314,2022,6.41668,8.671215075,5.625,4.666666667,6.25,7.055553333,5,6.407855015
ALUNO-315,2022,,,,,,,,
ALUNO-316,2022,6.66667,5.095108696,7.5,3,6.25,5.055556667,10,5.671800072
ALUNO-317,2022,9.50002,6.999961778,7.5,7.583333333,5.625,8.66667,5,7.412495022
ALUNO-318,2022,,,,,,,,
ALUNO-319,2022,,,,,,,,
ALUNO-320,2022,10.00002,8.222222222,7.5,7.5,6.875,8.222226667,10,8.226391778
ALUNO-321,2022,,,,,,,,
ALUNO-322,2022,9.50002,7.222222222,7.5,3.666666667,5.833333333,6.944436667,5,6.350000444
ALUNO-323,2022,6.91668,9.217813051,5,5.083333333,6.041666667,5.833336667,5,6.322731277
ALUNO-324,2022,,,,,,,,
ALUNO-325,2022,0,4.302832244,4.375,1.666666667,5,6.333325,5,3.898064782
ALUNO-326,2022,8.50002,8.92226614,7.5,9.45,5.625,9.083335,5,8.153622228
ALUNO-327,2022,8.50002,9,7.5,9.15,6.25,8.416665,10,8.538335
ALUNO-328,2022,,,,,,,,
ALUNO-329,2022,,,,,,,,
ALUNO-330,2022,8.33334,8.575,7.5,6.611111111,8.125,7.625,10,7.958056222
ALUNO-331,2022,9.50002,10,5.625,9.25,6.041666667,8.277783333,10,8.622225333
ALUNO-332,2022,9.50002,10,7.5,8.75,6.666666667,8.16667,10,8.750002667
ALUNO-333,2022,10.00002,7.132034632,5.625,7.683333333,5.3125,7.33333,10,7.523491593
ALUNO-334,2022,0,5,8.125,5.9,5.9375,8.333335,10,6.252917
ALUNO-335,2022,,,,,,,,
ALUNO-336,2022,9.00002,8.215624531,7.5,6.25,5.625,7.833325,5,7.172291906
ALUNO-337,2022,0,7.580379978,8.125,7.988888889,8.75,9.111116667,5,7.123577107
ALUNO-338,2022,,,,,,,,
ALUNO-339,2022,,,,,,,,
ALUNO-340,2022,8.33334,6.073717949,7.5,2.494444444,6.875,6.16667,5,5.717800479
ALUNO-341,2022,,,,,,,,
ALUNO-342,2022,0,8.825757576,4.375,6.277777778,8.75,8.4583375,10,7.024874571
ALUNO-343,2022,,,,,,,,
ALUNO-344,2022,,,,,,,,
ALUNO-345,2022,9.00002,7.041062802,7.5,1.333333333,5.416666667,6.777776667,5,5.722103227
ALUNO-346,2022,,,,,,,,
ALUNO-347,2022,10.00002,8.571428571,5,6.833333333,4.0625,6.999995,10,7.387203381
ALUNO-348,2022,8.50002,8.815217391,7.5,3.666666667,6.041666667,6.94444,5,6.589433478
ALUNO-349,2022,,,,,,,,
ALUNO-350,2022,9.50002,8.608324043,7.5,9.066666667,5.625,8.41667,10,8.480834142
ALUNO-351,2022,8.00002,10,5,7.75,6.458333333,7.833336667,10,8.062502667
ALUNO-352,2022,8.75001,6.774884043,7.5,4.666666667,7.1875,7.3749975,5,6.607060642
ALUNO-353,2022,,,,,,,,
ALUNO-354,2022,,,,,,,,
ALUNO-355,2022,,,,,,,,
ALUNO-356,2022,10.00002,5.833333333,4.375,7.916666667,5.3125,6.916665,5,6.602085
ALUNO-357,2022,9.16668,5.694444444,7.5,5.111111111,7.5,6.4166575,5,6.361110611
ALUNO-358,2022,7.91667,8.333333333,5,3.5,6.875,6.33333,5,6.112499667
ALUNO-359,2022,8.33334,7.709305945,7.5,6.944444444,8.28125,7.9166675,10,7.925542578
ALUNO-360,2022,6.66667,5.083333333,5.625,3.833333333,7.34375,5.95833,10,5.938541333
ALUNO-361,2022,,,,,,,,
ALUNO-362,2022,7.5,9.171099744,7.5,6.111111111,8.28125,8.0416675,10,7.992900671
ALUNO-363,2022,10.00002,8.737179487,7.5,7.833333333,4.0625,7.249995,5,7.420353564
ALUNO-364,2022,7.41668,6.869488536,4.375,5,6.041666667,5.77778,10,6.312788374
ALUNO-365,2022,8.75001,4.467647059,5.625,5.011111111,5.625,5.277776667,10,5.951307967
ALUNO-366,2022,5.41666,6.851190476,6.25,3.055555556,7.34375,5.8749925,5,5.557388706
ALUNO-367,2022,,,,,,,,
ALUNO-368,2022,,,,,,,,
ALUNO-369,2022,8.75001,7.605800654,7.5,5,5.416666667,6.499995,5,6.487826797
ALUNO-370,2022,8.33334,7.780032468,5.625,8.555555556,8.125,8.5833375,5,7.692119105
ALUNO-371,2022,,,,,,,,
ALUNO-372,2022,,,,,,,,
ALUNO-373,2022,8.75001,6.646998834,5,2.911111111,7.03125,6.111106667,5,5.711969322
ALUNO-374,2022,,,,,,,,
ALUNO-375,2022,9.16668,8.893762183,5.625,6.688888889,8.59375,8.5,10,8.155073214
ALUNO-376,2022,,,,,,,,
ALUNO-377,2022,7.08333,8.08025308,5,4.722222222,7.65625,7.04166,10,6.94278506
ALUNO-378,2022,7.91667,8.648039216,5.625,5.188888889,8.28125,7.388886667,10,7.427454954
ALUNO-379,2022,,,,,,,,
ALUNO-380,2022,,,,,,,,
ALUNO-381,2022,9.00002,6.891025641,5.625,8,5.625,7.25,5,6.953207128
ALUNO-382,2022,,,,,,,,
ALUNO-383,2022,,,,,,,,
ALUNO-384,2022,,,,,,,,
ALUNO-385,2022,,,,,,,,
ALUNO-386,2022,8.50002,8.695512821,4.375,4.916666667,5.625,7.91666,5,6.655769897
ALUNO-387,2022,7.5,5.126395534,6.25,3.222222222,6.5625,4.79166,5,5.159305551
ALUNO-388,2022,9.50002,8.756613757,7.5,2.5,5.833333333,7.055553333,5,6.445768751
ALUNO-389,2022,,,,,,,,
ALUNO-390,2022,,,,,,,,
ALUNO-391,2022,9.50002,9.2458577,5.625,9,5.625,9.16667,5,8.05750754
ALUNO-392,2022,8.50002,8.09454191,5.625,5.666666667,5.625,7.499995,10,7.227242715
